game_id,n_moves,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,move_9,move_10,move_11,move_12,move_13,move_14,move_15,move_16,move_17,move_18,move_19,move_20,move_21,move_22,move_23,move_24,move_25,move_26,move_27,move_28,move_29,move_30,sequence
33yv-gokifu-20200416-Li_Qincheng-Jiang_Weijie,30,B:Q16,W:D16,B:Q3,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O17,B:N15,W:N18,B:R9,W:M3,B:J4,W:Q4,B:P3,W:R3,B:R4,W:R5,B:S4,W:R2,B:S5,W:P4,B:O4,W:R6,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:N15|W:N18|B:R9|W:M3|B:J4|W:Q4|B:P3|W:R3|B:R4|W:R5|B:S4|W:R2|B:S5|W:P4|B:O4|W:R6
33z5-gokifu-20200417-Dang_Yifei-Li_Xuanhao,30,B:Q16,W:D4,B:Q3,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O17,B:R6,W:N18,B:N15,W:Q4,B:R4,W:P3,B:Q5,W:P4,B:Q2,W:R3,B:R2,W:L3,B:C7,W:P5,B:P6,W:O6,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:R6|W:N18|B:N15|W:Q4|B:R4|W:P3|B:Q5|W:P4|B:Q2|W:R3|B:R2|W:L3|B:C7|W:P5|B:P6|W:O6
33z6-gokifu-20200417-Tan_Xiao-Gu_Zihao,30,B:Q16,W:Q4,B:C16,W:D4,B:E16,W:R17,B:Q17,W:R16,B:R14,W:S14,B:S13,W:R15,B:Q14,W:Q15,B:P15,W:P16,B:P18,W:O16,B:O15,W:N15,B:N14,W:N17,B:R18,W:S15,B:M15,W:N16,B:R12,W:S18,B:S19,W:S17,B:Q16|W:Q4|B:C16|W:D4|B:E16|W:R17|B:Q17|W:R16|B:R14|W:S14|B:S13|W:R15|B:Q14|W:Q15|B:P15|W:P16|B:P18|W:O16|B:O15|W:N15|B:N14|W:N17|B:R18|W:S15|B:M15|W:N16|B:R12|W:S18|B:S19|W:S17
349i-gokifu-20200420-Xie_Ke-Lian_Xiao,30,B:Q16,W:Q4,B:C16,W:D4,B:J17,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:C3,W:C4,B:D3,W:E4,B:F2,W:D10,B:R3,W:F3,B:G2,W:R4,B:Q3,W:P3,B:P2,W:O2,B:O3,W:P4,B:N2,W:Q2,B:Q16|W:Q4|B:C16|W:D4|B:J17|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:C3|W:C4|B:D3|W:E4|B:F2|W:D10|B:R3|W:F3|B:G2|W:R4|B:Q3|W:P3|B:P2|W:O2|B:O3|W:P4|B:N2|W:Q2
349j-gokifu-20200420-Liao_Yuanhe-Fan_Yunruo,30,B:Q16,W:D16,B:Q3,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O18,B:R9,W:Q5,B:O3,W:P4,B:P3,W:R4,B:R3,W:S3,B:L3,W:S5,B:R6,W:Q12,B:S6,W:P7,B:P9,W:O12,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O18|B:R9|W:Q5|B:O3|W:P4|B:P3|W:R4|B:R3|W:S3|B:L3|W:S5|B:R6|W:Q12|B:S6|W:P7|B:P9|W:O12
349k-gokifu-20200421-Zhao_Chenyu-Peng_Liyao,30,B:R16,W:D4,B:C16,W:Q4,B:O16,W:E16,B:E17,W:F17,B:D17,W:F16,B:C14,W:M17,B:R6,W:Q16,B:Q15,W:R17,B:R15,W:Q17,B:M16,W:L16,B:M15,W:O17,B:L17,W:N17,B:K16,W:F13,B:L15,W:Q10,B:O4,W:O5,B:R16|W:D4|B:C16|W:Q4|B:O16|W:E16|B:E17|W:F17|B:D17|W:F16|B:C14|W:M17|B:R6|W:Q16|B:Q15|W:R17|B:R15|W:Q17|B:M16|W:L16|B:M15|W:O17|B:L17|W:N17|B:K16|W:F13|B:L15|W:Q10|B:O4|W:O5
349l-gokifu-20200421-Ding_Hao-Jiang_Weijie,30,B:Q16,W:D16,B:Q4,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:O17,W:O18,B:N18,W:P17,B:O16,W:P16,B:P15,W:Q15,B:S15,W:Q14,B:P14,W:P13,B:O13,W:R13,B:S17,W:P18,B:P12,W:Q13,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14|B:P14|W:P13|B:O13|W:R13|B:S17|W:P18|B:P12|W:Q13
34xp-gokifu-20200427-Ichiriki_Ryo-Xie_Ke,30,B:R16,W:Q4,B:C16,W:C4,B:E3,W:D3,B:E4,W:C6,B:J4,W:P17,B:F17,W:Q15,B:R15,W:Q14,B:R13,W:O3,B:M16,W:F16,B:G16,W:E17,B:E16,W:F15,B:D17,W:G17,B:E18,W:F18,B:Q13,W:E17,B:D5,W:C5,B:R16|W:Q4|B:C16|W:C4|B:E3|W:D3|B:E4|W:C6|B:J4|W:P17|B:F17|W:Q15|B:R15|W:Q14|B:R13|W:O3|B:M16|W:F16|B:G16|W:E17|B:E16|W:F15|B:D17|W:G17|B:E18|W:F18|B:Q13|W:E17|B:D5|W:C5
36d3-gokifu-20200520-Gu_Zihao-Chen_Yaoye,30,B:Q16,W:D16,B:Q3,W:D4,B:O17,W:R5,B:O4,W:R14,B:R15,W:Q14,B:R9,W:N14,B:M16,W:O5,B:N5,W:N4,B:M4,W:N3,B:O3,W:M3,B:L4,W:L3,B:K3,W:K2,B:K4,W:N6,B:M5,W:O2,B:P2,W:O1,B:Q16|W:D16|B:Q3|W:D4|B:O17|W:R5|B:O4|W:R14|B:R15|W:Q14|B:R9|W:N14|B:M16|W:O5|B:N5|W:N4|B:M4|W:N3|B:O3|W:M3|B:L4|W:L3|B:K3|W:K2|B:K4|W:N6|B:M5|W:O2|B:P2|W:O1
36d5-gokifu-20200521-Lian_Xiao-Zhao_Chenyu,30,B:Q16,W:D16,B:Q3,W:D3,B:C14,W:F17,B:C5,W:E4,B:C16,W:C17,B:B17,W:C15,B:B16,W:D14,B:B15,W:D15,B:C13,W:R17,B:R16,W:Q17,B:O17,W:O18,B:N18,W:P17,B:O16,W:P16,B:P15,W:Q15,B:S15,W:Q14,B:Q16|W:D16|B:Q3|W:D3|B:C14|W:F17|B:C5|W:E4|B:C16|W:C17|B:B17|W:C15|B:B16|W:D14|B:B15|W:D15|B:C13|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14
36vs-gokifu-20200526-Jiang_Weijie-Tuo_Jiaxi,30,B:Q16,W:D16,B:R4,W:D4,B:O4,W:R17,B:R16,W:Q17,B:O17,W:P17,B:P16,W:O18,B:F3,W:R10,B:S17,W:S18,B:P18,W:O16,B:N17,W:Q18,B:N18,W:O15,B:S15,W:T17,B:Q11,W:Q14,B:R14,W:K16,B:Q13,W:M15,B:Q16|W:D16|B:R4|W:D4|B:O4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:F3|W:R10|B:S17|W:S18|B:P18|W:O16|B:N17|W:Q18|B:N18|W:O15|B:S15|W:T17|B:Q11|W:Q14|B:R14|W:K16|B:Q13|W:M15
36ym-gokifu-20200528-Gu_Zihao-Fan_Yin,30,B:Q16,W:D4,B:Q3,W:D17,B:C3,W:C4,B:D3,W:E4,B:F2,W:D15,B:O17,W:N16,B:O16,W:R5,B:R8,W:N14,B:D14,W:E14,B:C15,W:E15,B:C16,W:D13,B:D16,W:E16,B:C17,W:C14,B:E17,W:F17,B:D18,W:E18,B:Q16|W:D4|B:Q3|W:D17|B:C3|W:C4|B:D3|W:E4|B:F2|W:D15|B:O17|W:N16|B:O16|W:R5|B:R8|W:N14|B:D14|W:E14|B:C15|W:E15|B:C16|W:D13|B:D16|W:E16|B:C17|W:C14|B:E17|W:F17|B:D18|W:E18
36yn-gokifu-20200529-Zhao_Chenyu-Lian_Xiao,30,B:R16,W:D16,B:Q3,W:D4,B:O16,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:C3,W:C4,B:D3,W:F3,B:E3,W:E4,B:F2,W:F17,B:C10,W:C12,B:F4,W:G3,B:G2,W:F5,B:G4,W:H3,B:H4,W:J3,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:F17|B:C10|W:C12|B:F4|W:G3|B:G2|W:F5|B:G4|W:H3|B:H4|W:J3
36za-gokifu-20200601-Murakawa_Daisuke-Byun_Sangil,30,B:Q16,W:D4,B:Q3,W:D16,B:F3,W:R17,B:R16,W:Q17,B:P16,W:O18,B:C6,W:D6,B:D7,W:E6,B:C4,W:C3,B:C5,W:D3,B:G4,W:Q4,B:P3,W:R4,B:R3,W:H5,B:H4,W:J4,B:G5,W:G6,B:J3,W:J5,B:Q16|W:D4|B:Q3|W:D16|B:F3|W:R17|B:R16|W:Q17|B:P16|W:O18|B:C6|W:D6|B:D7|W:E6|B:C4|W:C3|B:C5|W:D3|B:G4|W:Q4|B:P3|W:R4|B:R3|W:H5|B:H4|W:J4|B:G5|W:G6|B:J3|W:J5
36zb-gokifu-20200601-Ichiriki_Ryo-Park_Jungwhan,30,B:R16,W:D16,B:Q3,W:D3,B:O16,W:R5,B:O4,W:Q9,B:C17,W:C16,B:D17,W:E16,B:F18,W:C9,B:D5,W:F3,B:E4,W:E3,B:C4,W:C3,B:B3,W:B2,B:B5,W:A3,B:D12,W:E9,B:F12,W:H15,B:H12,W:G17,B:R16|W:D16|B:Q3|W:D3|B:O16|W:R5|B:O4|W:Q9|B:C17|W:C16|B:D17|W:E16|B:F18|W:C9|B:D5|W:F3|B:E4|W:E3|B:C4|W:C3|B:B3|W:B2|B:B5|W:A3|B:D12|W:E9|B:F12|W:H15|B:H12|W:G17
36zc-gokifu-20200601-Lee_Donghoon-Sun_Zhe,30,B:R16,W:D4,B:D17,W:Q4,B:D14,W:P16,B:P17,W:O17,B:Q17,W:O16,B:R14,W:K16,B:R3,W:Q3,B:R4,W:R5,B:S5,W:S6,B:R6,W:Q5,B:S7,W:S4,B:T6,W:S3,B:H17,W:C12,B:C3,W:D3,B:C4,W:C6,B:R16|W:D4|B:D17|W:Q4|B:D14|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:K16|B:R3|W:Q3|B:R4|W:R5|B:S5|W:S6|B:R6|W:Q5|B:S7|W:S4|B:T6|W:S3|B:H17|W:C12|B:C3|W:D3|B:C4|W:C6
36zd-gokifu-20200601-Shin_Minjun-Wang_Yuanjun,30,B:R16,W:D4,B:C16,W:Q4,B:O16,W:E16,B:E17,W:F17,B:D17,W:F16,B:C14,W:M17,B:R3,W:Q3,B:R4,W:R6,B:R5,W:Q5,B:S6,W:R2,B:S2,W:S5,B:Q2,W:S3,B:R1,W:S4,B:R2,W:S7,B:Q6,W:R7,B:R16|W:D4|B:C16|W:Q4|B:O16|W:E16|B:E17|W:F17|B:D17|W:F16|B:C14|W:M17|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:R2|B:S2|W:S5|B:Q2|W:S3|B:R1|W:S4|B:R2|W:S7|B:Q6|W:R7
36ze-gokifu-20200601-Hsu_Chiayuan-Kang_Dongyun,30,B:Q16,W:D16,B:Q4,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O18,B:R6,W:K3,B:C17,W:C6,B:C5,W:C16,B:D17,W:E16,B:F18,W:C7,B:B7,W:C8,B:N3,W:Q11,B:R9,W:O12,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O18|B:R6|W:K3|B:C17|W:C6|B:C5|W:C16|B:D17|W:E16|B:F18|W:C7|B:B7|W:C8|B:N3|W:Q11|B:R9|W:O12
373w-gokifu-20200602-Lian_Xiao-Lee_Yeongkyu,30,B:Q16,W:D16,B:Q4,W:D3,B:C14,W:D6,B:F17,W:D14,B:D13,W:E14,B:C16,W:C17,B:C15,W:D18,B:K16,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:C8,W:R3,B:Q3,W:R4,B:R6,W:R5,B:Q5,W:S6,B:Q16|W:D16|B:Q4|W:D3|B:C14|W:D6|B:F17|W:D14|B:D13|W:E14|B:C16|W:C17|B:C15|W:D18|B:K16|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:C8|W:R3|B:Q3|W:R4|B:R6|W:R5|B:Q5|W:S6
373x-gokifu-20200603-Zhao_Chenyu-Choi_Jeong,30,B:R16,W:D16,B:Q3,W:D4,B:O16,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:C17,W:D17,B:C16,W:C14,B:C15,W:D15,B:B14,W:C18,B:B18,W:B15,B:D18,W:B17,B:C19,W:B16,B:C18,W:B13,B:D14,W:C13,B:R16|W:D16|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C18|B:B18|W:B15|B:D18|W:B17|B:C19|W:B16|B:C18|W:B13|B:D14|W:C13
373y-gokifu-20200603-Park_Seunghwa-Ding_Hao,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:R5,B:P4,W:R8,B:C3,W:D3,B:C4,W:D5,B:C6,W:C2,B:D6,W:C14,B:F6,W:O16,B:B2,W:H3,B:K3,W:O17,B:P16,W:O15,B:D13,W:C13,B:D11,W:D12,B:G17,W:E12,B:R16|W:D16|B:Q3|W:D4|B:P17|W:R5|B:P4|W:R8|B:C3|W:D3|B:C4|W:D5|B:C6|W:C2|B:D6|W:C14|B:F6|W:O16|B:B2|W:H3|B:K3|W:O17|B:P16|W:O15|B:D13|W:C13|B:D11|W:D12|B:G17|W:E12
373z-gokifu-20200603-Fan_Yunruo-Shin_Jinseo,30,B:Q16,W:D16,B:Q4,W:D4,B:F3,W:R3,B:Q3,W:R4,B:R6,W:R5,B:Q5,W:S6,B:C6,W:D6,B:D7,W:E6,B:C4,W:C3,B:C5,W:D3,B:H3,W:J4,B:J3,W:L4,B:G6,W:G5,B:F5,W:C7,B:B7,W:C8,B:Q16|W:D16|B:Q4|W:D4|B:F3|W:R3|B:Q3|W:R4|B:R6|W:R5|B:Q5|W:S6|B:C6|W:D6|B:D7|W:E6|B:C4|W:C3|B:C5|W:D3|B:H3|W:J4|B:J3|W:L4|B:G6|W:G5|B:F5|W:C7|B:B7|W:C8
3740-gokifu-20200602-Tang_Weixing-Kim_Jiseok,30,B:R16,W:D4,B:Q3,W:D16,B:O16,W:R5,B:O4,W:Q9,B:C17,W:D17,B:C16,W:C15,B:B15,W:B14,B:C14,W:D15,B:B13,W:B16,B:A14,W:B17,B:C6,W:C5,B:D6,W:F4,B:D14,W:Q12,B:Q8,W:P8,B:Q7,W:Q4,B:R16|W:D4|B:Q3|W:D16|B:O16|W:R5|B:O4|W:Q9|B:C17|W:D17|B:C16|W:C15|B:B15|W:B14|B:C14|W:D15|B:B13|W:B16|B:A14|W:B17|B:C6|W:C5|B:D6|W:F4|B:D14|W:Q12|B:Q8|W:P8|B:Q7|W:Q4
3741-gokifu-20200602-Hong_Kipyo-Li_Xuanhao,30,B:R16,W:Q4,B:C16,W:C4,B:K17,W:E16,B:D17,W:D13,B:E15,W:D10,B:P16,W:E4,B:R6,W:O4,B:Q10,W:J3,B:K15,W:Q17,B:R17,W:G15,B:E13,W:E12,B:F13,W:D15,B:D14,W:C14,B:E14,W:D16,B:C15,W:C17,B:R16|W:Q4|B:C16|W:C4|B:K17|W:E16|B:D17|W:D13|B:E15|W:D10|B:P16|W:E4|B:R6|W:O4|B:Q10|W:J3|B:K15|W:Q17|B:R17|W:G15|B:E13|W:E12|B:F13|W:D15|B:D14|W:C14|B:E14|W:D16|B:C15|W:C17
374z-gokifu-20200416-Tuo_Jiaxi-Ding_Hao,30,B:Q16,W:D4,B:Q3,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O17,B:S17,W:O16,B:F17,W:R5,B:C14,W:P4,B:P3,W:O4,B:N3,W:F16,B:G16,W:F15,B:E17,W:D17,B:K17,W:O14,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:S17|W:O16|B:F17|W:R5|B:C14|W:P4|B:P3|W:O4|B:N3|W:F16|B:G16|W:F15|B:E17|W:D17|B:K17|W:O14
375b-gokifu-20200325-Lu_Jia-Gao_Xing,30,B:Q16,W:D16,B:Q4,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O18,B:O3,W:R10,B:R12,W:N4,B:N3,W:L4,B:R6,W:M3,B:C7,W:D7,B:D8,W:C6,B:B8,W:E8,B:D9,W:C2,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O18|B:O3|W:R10|B:R12|W:N4|B:N3|W:L4|B:R6|W:M3|B:C7|W:D7|B:D8|W:C6|B:B8|W:E8|B:D9|W:C2
375f-gokifu-20200417-Tan_Xiao-Gu_Zihao,30,B:Q16,W:Q4,B:C16,W:D4,B:E16,W:R17,B:Q17,W:R16,B:R14,W:S14,B:S13,W:R15,B:Q14,W:Q15,B:P15,W:P16,B:P18,W:O16,B:O15,W:N15,B:N14,W:N17,B:R18,W:S15,B:M15,W:N16,B:R12,W:S18,B:S19,W:S17,B:Q16|W:Q4|B:C16|W:D4|B:E16|W:R17|B:Q17|W:R16|B:R14|W:S14|B:S13|W:R15|B:Q14|W:Q15|B:P15|W:P16|B:P18|W:O16|B:O15|W:N15|B:N14|W:N17|B:R18|W:S15|B:M15|W:N16|B:R12|W:S18|B:S19|W:S17
3762-gokifu-20200408-Yu_Zhiying-Zhou_Ruiyang,30,B:Q16,W:D16,B:R4,W:D3,B:O4,W:D6,B:C17,W:C16,B:D17,W:E16,B:F18,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:R18,W:S18,B:S15,W:Q18,B:S17,W:R19,B:S16,W:R18,B:S13,W:Q14,B:R13,W:O17,B:Q16|W:D16|B:R4|W:D3|B:O4|W:D6|B:C17|W:C16|B:D17|W:E16|B:F18|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:O17
37ev-gokifu-20200603-Park_Seunghwa-Ding_Hao,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:R5,B:P4,W:R8,B:C3,W:D3,B:C4,W:D5,B:C6,W:C2,B:D6,W:C14,B:F6,W:O16,B:B2,W:H3,B:K3,W:O17,B:P16,W:O15,B:D13,W:C13,B:D11,W:D12,B:G17,W:E12,B:R16|W:D16|B:Q3|W:D4|B:P17|W:R5|B:P4|W:R8|B:C3|W:D3|B:C4|W:D5|B:C6|W:C2|B:D6|W:C14|B:F6|W:O16|B:B2|W:H3|B:K3|W:O17|B:P16|W:O15|B:D13|W:C13|B:D11|W:D12|B:G17|W:E12
37fj-gokifu-20200408-Shin_Jinseo-Kim_Jiseok,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:F16,B:C3,W:C4,B:D3,W:E4,B:F3,W:F4,B:G2,W:G3,B:H3,W:E3,B:G4,W:E2,B:O3,W:O17,B:B4,W:B5,B:B2,W:C11,B:P17,W:O16,B:Q14,W:K16,B:K15,W:J15,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:F16|B:C3|W:C4|B:D3|W:E4|B:F3|W:F4|B:G2|W:G3|B:H3|W:E3|B:G4|W:E2|B:O3|W:O17|B:B4|W:B5|B:B2|W:C11|B:P17|W:O16|B:Q14|W:K16|B:K15|W:J15
37pp-gokifu-20200610-Gu_Zihao-Mi_Yuting,30,B:Q16,W:D16,B:Q3,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R5,B:P4,W:O17,B:Q6,W:K3,B:R8,W:R17,B:R16,W:Q17,B:P16,W:N18,B:N15,W:R10,B:R12,W:R3,B:R2,W:S2,B:R4,W:S3,B:P2,W:Q5,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R5|B:P4|W:O17|B:Q6|W:K3|B:R8|W:R17|B:R16|W:Q17|B:P16|W:N18|B:N15|W:R10|B:R12|W:R3|B:R2|W:S2|B:R4|W:S3|B:P2|W:Q5
37pq-gokifu-20200615-Li_Xuanhao-Mi_Yuting,30,B:Q16,W:D16,B:R4,W:D4,B:P4,W:O17,B:R14,W:Q17,B:R17,W:R18,B:P17,W:Q18,B:P16,W:P18,B:C3,W:C4,B:D3,W:F3,B:F2,W:G3,B:G2,W:H3,B:C17,W:D17,B:C16,W:C14,B:C15,W:D15,B:B14,W:C18,B:Q16|W:D16|B:R4|W:D4|B:P4|W:O17|B:R14|W:Q17|B:R17|W:R18|B:P17|W:Q18|B:P16|W:P18|B:C3|W:C4|B:D3|W:F3|B:F2|W:G3|B:G2|W:H3|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C18
37pr-gokifu-20200614-Li_Xuanhao-Chen_Yaoye,30,B:Q16,W:D16,B:R4,W:D4,B:P4,W:O17,B:R14,W:Q17,B:R17,W:R18,B:P17,W:Q18,B:P16,W:P18,B:C3,W:D3,B:C4,W:C6,B:B6,W:D5,B:B7,W:O16,B:J3,W:R11,B:O15,W:N15,B:O14,W:R8,B:N14,W:M15,B:Q16|W:D16|B:R4|W:D4|B:P4|W:O17|B:R14|W:Q17|B:R17|W:R18|B:P17|W:Q18|B:P16|W:P18|B:C3|W:D3|B:C4|W:C6|B:B6|W:D5|B:B7|W:O16|B:J3|W:R11|B:O15|W:N15|B:O14|W:R8|B:N14|W:M15
37ps-gokifu-20200614-Ma_Yichao-Tuo_Jiaxi,30,B:Q16,W:D16,B:Q3,W:D4,B:C3,W:D3,B:C4,W:D5,B:C6,W:R17,B:R16,W:Q17,B:P16,W:O18,B:B7,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:R10,B:S17,W:S18,B:P18,W:P17,B:O17,W:Q18,B:N18,W:O16,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:C6|W:R17|B:R16|W:Q17|B:P16|W:O18|B:B7|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:R10|B:S17|W:S18|B:P18|W:P17|B:O17|W:Q18|B:N18|W:O16
37pt-gokifu-20200614-Shi_Yue-Tuo_Jiaxi,30,B:Q16,W:D16,B:Q3,W:D4,B:Q6,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:R18,W:S18,B:S15,W:Q18,B:S17,W:R19,B:S16,W:R18,B:S13,W:Q14,B:R13,W:O17,B:O14,W:M16,B:F3,W:K4,B:C17,W:D17,B:Q16|W:D16|B:Q3|W:D4|B:Q6|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:O17|B:O14|W:M16|B:F3|W:K4|B:C17|W:D17
37pu-gokifu-20200614-Kou_Zhengyan-Dang_Yifei,30,B:D17,W:C4,B:R16,W:Q4,B:E3,W:D3,B:E4,W:C6,B:J3,W:P17,B:N16,W:P15,B:Q14,W:L16,B:N18,W:N15,B:O16,W:Q15,B:R15,W:R17,B:M15,W:R14,B:S17,W:Q16,B:R18,W:Q17,B:S14,W:R13,B:Q13,W:R12,B:D17|W:C4|B:R16|W:Q4|B:E3|W:D3|B:E4|W:C6|B:J3|W:P17|B:N16|W:P15|B:Q14|W:L16|B:N18|W:N15|B:O16|W:Q15|B:R15|W:R17|B:M15|W:R14|B:S17|W:Q16|B:R18|W:Q17|B:S14|W:R13|B:Q13|W:R12
37pv-gokifu-20200610-Lian_Xiao-Fan_Tingyu,30,B:Q16,W:D16,B:Q3,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O17,B:Q5,W:N18,B:H3,W:K3,B:H5,W:P3,B:P4,W:O3,B:Q2,W:O4,B:L4,W:K4,B:L3,W:L2,B:M2,W:J2,B:Q16|W:D16|B:Q3|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:Q5|W:N18|B:H3|W:K3|B:H5|W:P3|B:P4|W:O3|B:Q2|W:O4|B:L4|W:K4|B:L3|W:L2|B:M2|W:J2
37pw-gokifu-20200614-Jiao_Shiwei-Tang_Weixing,30,B:R16,W:D4,B:Q3,W:D17,B:P17,W:R5,B:O4,W:O16,B:O17,W:R15,B:Q16,W:R10,B:C15,W:C16,B:D15,W:F17,B:D11,W:M3,B:C6,W:C5,B:D6,W:F4,B:H3,W:B13,B:C12,W:C8,B:E8,W:B15,B:F2,W:D2,B:R16|W:D4|B:Q3|W:D17|B:P17|W:R5|B:O4|W:O16|B:O17|W:R15|B:Q16|W:R10|B:C15|W:C16|B:D15|W:F17|B:D11|W:M3|B:C6|W:C5|B:D6|W:F4|B:H3|W:B13|B:C12|W:C8|B:E8|W:B15|B:F2|W:D2
37px-gokifu-20200614-Mi_Yuting-Tang_Weixing,30,B:Q16,W:D4,B:Q4,W:D16,B:F3,W:C6,B:C17,W:D17,B:C16,W:C14,B:B14,W:R3,B:Q3,W:R4,B:Q5,W:S6,B:C13,W:D14,B:B12,W:O17,B:D3,W:C3,B:C2,W:E3,B:D2,W:E4,B:E2,W:R14,B:Q14,W:Q13,B:Q16|W:D4|B:Q4|W:D16|B:F3|W:C6|B:C17|W:D17|B:C16|W:C14|B:B14|W:R3|B:Q3|W:R4|B:Q5|W:S6|B:C13|W:D14|B:B12|W:O17|B:D3|W:C3|B:C2|W:E3|B:D2|W:E4|B:E2|W:R14|B:Q14|W:Q13
37py-gokifu-20200608-Shin_Jinseo-Ke_Jie,30,B:Q16,W:D16,B:R4,W:D3,B:C17,W:C16,B:D17,W:E16,B:F17,W:P3,B:G18,W:Q5,B:R5,W:Q6,B:R7,W:C8,B:Q7,W:G15,B:O7,W:M3,B:D4,W:C4,B:E3,W:E4,B:D5,W:F3,B:E2,W:C3,B:F2,W:E5,B:Q16|W:D16|B:R4|W:D3|B:C17|W:C16|B:D17|W:E16|B:F17|W:P3|B:G18|W:Q5|B:R5|W:Q6|B:R7|W:C8|B:Q7|W:G15|B:O7|W:M3|B:D4|W:C4|B:E3|W:E4|B:D5|W:F3|B:E2|W:C3|B:F2|W:E5
